,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
199,DAOS-1050,Story,DAOS,2018-06-19 15:52:02,,0,ANL SWIM Implementation in CaRT,"Start coding basic communication in CaRT for SWIM as show my multiple CaRT processes ending pings.

Modify data structure from design as needed

Format all comments for doxygen.",,"ANL SWIM Implementation in CaRT $end$ Start coding basic communication in CaRT for SWIM as show my multiple CaRT processes ending pings.

Modify data structure from design as needed

Format all comments for doxygen. $acceptance criteria:$",8.0,rldoyal,rldoyal,P4-Low,4,8.0,0,1,0,1,0,0,0,,0,772,1,0,0,2018-06-19 17:27:14,ANL SWIM Implementation in CaRT,"Start coding basic communication in CaRT for SWIM as show my multiple CaRT processes ending pings.

Modify data structure from design as needed

Format all comments for doxygen.",,0,0,0,0,0.0,"ANL SWIM Implementation in CaRT $end$ Start coding basic communication in CaRT for SWIM as show my multiple CaRT processes ending pings.

Modify data structure from design as needed

Format all comments for doxygen. $acceptance criteria:$",0,0,0,0,0,0,0,1.58333,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
200,DAOS-1051,Story,DAOS,2018-06-19 15:54:10,,1,Update dfs api with Johann's feedback,,,Update dfs api with Johann's feedback $end$ $acceptance criteria:$,3.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,6,2.0,0,0,0,1,1,0,0,,1,772,0,0,0,2018-06-19 15:54:10,Update dfs api with Johann's feedback,,,0,0,0,0,0.0,Update dfs api with Johann's feedback $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,47,11,0.234043,4,0.0851064,1,0.0212766,1,0.0212766,0,0.0
201,DAOS-1052,Story,DAOS,2018-06-19 15:56:38,,1,Discuss & Update Posix CC issues on Wiki,,,Discuss & Update Posix CC issues on Wiki $end$ $acceptance criteria:$,2.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,13,5.0,0,2,0,3,1,0,0,,1,772,2,0,0,2018-06-19 15:56:38,Discuss & Update Posix CC issues on Wiki,,,0,0,0,0,0.0,Discuss & Update Posix CC issues on Wiki $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,48,11,0.229167,4,0.0833333,1,0.0208333,1,0.0208333,0,0.0
202,DAOS-1053,Story,DAOS,2018-06-19 16:04:35,,0,prepare and present DAOS overview for Zhidong's team,,,prepare and present DAOS overview for Zhidong's team $end$ $acceptance criteria:$,2.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,5,2.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-06-19 16:04:35,prepare and present DAOS overview for Zhidong's team,,,0,0,0,0,0.0,prepare and present DAOS overview for Zhidong's team $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,49,11,0.22449,4,0.0816327,1,0.0204082,1,0.0204082,0,0.0
203,DAOS-1054,Story,DAOS,2018-06-19 16:28:52,,0,Add more unit tests for extent allocator,Liang to add detail,,Add more unit tests for extent allocator $end$ Liang to add detail $acceptance criteria:$,8.0,Kelsey Prantis,Kelsey Prantis,P2-High,12,8.0,0,1,0,2,0,0,0,,0,772,1,0,0,2018-06-19 16:28:52,Add more unit tests for extent allocator,Liang to add detail,,0,0,0,0,0.0,Add more unit tests for extent allocator $end$ Liang to add detail $acceptance criteria:$,0,0,0,0,0,0,1,0.0,12,2,0.166667,1,0.0833333,0,0.0,0,0.0,0,0.0
204,DAOS-1055,Story,DAOS,2018-06-19 17:17:33,,0,Review the default debug masks,,,Review the default debug masks $end$ $acceptance criteria:$,3.0,Ira Lewis,Ira Lewis,P4-Low,10,3.0,0,2,0,3,0,0,0,,0,772,2,0,0,2018-06-19 17:22:28,Review the default debug masks,,,0,0,0,0,0.0,Review the default debug masks $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0666667,101,22,0.217822,14,0.138614,4,0.039604,4,0.039604,2,0.019802
205,DAOS-1056,Story,DAOS,2018-06-19 17:24:03,,0,Integrate block allocator in VOS,,,Integrate block allocator in VOS $end$ $acceptance criteria:$,8.0,Ira Lewis,Ira Lewis,P4-Low,5,8.0,0,2,0,1,0,0,0,,0,772,2,0,0,2018-06-19 17:24:17,Integrate block allocator in VOS,,,0,0,0,0,0.0,Integrate block allocator in VOS $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,102,22,0.215686,14,0.137255,4,0.0392157,4,0.0392157,2,0.0196078
206,DAOS-1057,Story,DAOS,2018-06-20 07:42:28,DAOS-830,0,DPDK/hugepage configuration for non-root access,,,DPDK/hugepage configuration for non-root access $end$ $acceptance criteria:$,3.0,Sydney Vanda,Sydney Vanda,P4-Low,9,3.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-07-05 16:49:05,DPDK/hugepage configuration for non-root access,,,0,0,0,0,0.0,DPDK/hugepage configuration for non-root access $end$ $acceptance criteria:$,0,0,0,0,0,0,0,369.1,35,13,0.371429,10,0.285714,6,0.171429,2,0.0571429,0,0.0
207,DAOS-1058,Story,DAOS,2018-06-21 08:12:30,,0,make daos_rank_list_parse() public,,,make daos_rank_list_parse() public $end$ $acceptance criteria:$,1.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,5,1.0,0,2,0,1,0,0,0,,0,772,2,0,0,2018-06-21 08:12:30,make daos_rank_list_parse() public,,,0,0,0,0,0.0,make daos_rank_list_parse() public $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,50,11,0.22,4,0.08,1,0.02,1,0.02,0,0.0
208,DAOS-1061,Story,DAOS,2018-06-22 11:16:19,,0,Add additional golang dependencies for management components,,,Add additional golang dependencies for management components $end$ $acceptance criteria:$,,David Quigley,David Quigley,P4-Low,4,,0,1,0,1,0,0,0,,0,772,0,0,0,2018-08-06 09:25:04,Add additional golang dependencies for management components,,,0,0,0,0,0.0,Add additional golang dependencies for management components $end$ $acceptance criteria:$,0,0,0,0,0,0,0,1078.13,25,7,0.28,6,0.24,6,0.24,5,0.2,4,0.16
209,DAOS-1067,Story,DAOS,2018-06-26 10:50:32,,0,Add Extent Allocator Unit Tests to CI,We would like to add the Extent Allocator Unit Tests to the set of unit tests that run in the build job in CI. The tests are at src/vos/vea/tests/vea_ut.c and the file that lists the tests to be run is at utils/run_test.sh in the daos repository.,,Add Extent Allocator Unit Tests to CI $end$ We would like to add the Extent Allocator Unit Tests to the set of unit tests that run in the build job in CI. The tests are at src/vos/vea/tests/vea_ut.c and the file that lists the tests to be run is at utils/run_test.sh in the daos repository. $acceptance criteria:$,,Kelsey Prantis,Kelsey Prantis,P2-High,4,,0,2,0,2,0,0,0,,0,772,2,0,0,2018-06-26 10:50:32,Add Extent Allocator Unit Tests to CI,We would like to add the Extent Allocator Unit Tests to the set of unit tests that run in the build job in CI. The tests are at src/vos/vea/tests/vea_ut.c and the file that lists the tests to be run is at utils/run_test.sh in the daos repository.,,0,0,0,0,0.0,Add Extent Allocator Unit Tests to CI $end$ We would like to add the Extent Allocator Unit Tests to the set of unit tests that run in the build job in CI. The tests are at src/vos/vea/tests/vea_ut.c and the file that lists the tests to be run is at utils/run_test.sh in the daos repository. $acceptance criteria:$,0,0,0,0,0,0,1,0.0,13,2,0.153846,1,0.0769231,0,0.0,0,0.0,0,0.0
210,DAOS-1068,Story,DAOS,2018-06-22 14:12:21,,0,re-try CI tests with rebuild and degraded mode,"Rebuild (-r) and degraded mode (-d) tests were not included when CI runs because they were unreliable at the time CI was initiated. Time to re-evaluate that.

Create patches to add them back (see ./utils/bvtest/scripts/DaosTest.py) and re-run tests on them 10+ times to check for stability, and report the results back here.

If they are stable, land the patch(es) to enable the tests in CI.",,"re-try CI tests with rebuild and degraded mode $end$ Rebuild (-r) and degraded mode (-d) tests were not included when CI runs because they were unreliable at the time CI was initiated. Time to re-evaluate that.

Create patches to add them back (see ./utils/bvtest/scripts/DaosTest.py) and re-run tests on them 10+ times to check for stability, and report the results back here.

If they are stable, land the patch(es) to enable the tests in CI. $acceptance criteria:$",,Scott Kirvan,Scott Kirvan,P2-High,20,,2,9,2,5,0,3,0,,0,772,9,3,0,2018-06-26 10:50:58,re-try CI tests with rebuild and degraded mode,"Rebuild (-r) and degraded mode (-d) tests were not included when CI runs because they were unreliable at the time CI was initiated. Time to re-evaluate that.

Create patches to add them back (see ./utils/bvtest/scripts/DaosTest.py) and re-run tests on them 10+ times to check for stability, and report the results back here.

If they are stable, land the patch(es) to enable the tests in CI.",,0,0,0,0,0.0,"re-try CI tests with rebuild and degraded mode $end$ Rebuild (-r) and degraded mode (-d) tests were not included when CI runs because they were unreliable at the time CI was initiated. Time to re-evaluate that.

Create patches to add them back (see ./utils/bvtest/scripts/DaosTest.py) and re-run tests on them 10+ times to check for stability, and report the results back here.

If they are stable, land the patch(es) to enable the tests in CI. $acceptance criteria:$",0,0,0,0,0,0,1,92.6333,45,3,0.0666667,2,0.0444444,1,0.0222222,1,0.0222222,1,0.0222222
211,DAOS-1069,Story,DAOS,2018-06-26 12:26:21,,0,Fix out of date daos_test comment,"daos_test has an out of date comment that says that 'd' must be last when enumerating tests, but then the default doesn't even respect that. Really, just tests that kill nodes need to be last, which now also includes rebuild, etc. Update the comment to be accurate.",,"Fix out of date daos_test comment $end$ daos_test has an out of date comment that says that 'd' must be last when enumerating tests, but then the default doesn't even respect that. Really, just tests that kill nodes need to be last, which now also includes rebuild, etc. Update the comment to be accurate. $acceptance criteria:$",1.0,Kelsey Prantis,Kelsey Prantis,P4-Low,3,1.0,0,3,0,1,0,0,0,,0,772,3,0,0,2018-06-26 12:26:21,Fix out of date daos_test comment,"daos_test has an out of date comment that says that 'd' must be last when enumerating tests, but then the default doesn't even respect that. Really, just tests that kill nodes need to be last, which now also includes rebuild, etc. Update the comment to be accurate.",,0,0,0,0,0.0,"Fix out of date daos_test comment $end$ daos_test has an out of date comment that says that 'd' must be last when enumerating tests, but then the default doesn't even respect that. Really, just tests that kill nodes need to be last, which now also includes rebuild, etc. Update the comment to be accurate. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,14,2,0.142857,1,0.0714286,0,0.0,0,0.0,0,0.0
212,DAOS-1070,Story,DAOS,2018-06-27 08:18:00,,1,Update DFS to use GURT error/debugging system,,,Update DFS to use GURT error/debugging system $end$ $acceptance criteria:$,1.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,6,2.0,0,0,0,1,1,0,0,,1,772,0,0,0,2018-06-27 08:18:00,Update DFS to use GURT error/debugging system,,,0,0,0,0,0.0,Update DFS to use GURT error/debugging system $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,51,11,0.215686,4,0.0784314,1,0.0196078,1,0.0196078,0,0.0
213,DAOS-1071,Story,DAOS,2018-06-27 08:19:45,DAOSM-13,1,Switch daos addons to use gurt debug/error system,,,Switch daos addons to use gurt debug/error system $end$ $acceptance criteria:$,2.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,11,1.0,0,2,0,1,1,1,0,,1,772,2,0,0,2018-07-05 06:03:16,Switch dac_array to use gurt debug/error system,,,1,0,0,3,0.2,Switch dac_array to use gurt debug/error system $end$ $acceptance criteria:$,1,1,0,0,0,0,1,189.717,52,11,0.211538,4,0.0769231,1,0.0192308,1,0.0192308,0,0.0
214,DAOS-1073,Story,DAOS,2018-06-29 09:32:56,,0,Add locks in DFS for threadsafety,,,Add locks in DFS for threadsafety $end$ $acceptance criteria:$,1.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,6,1.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-06-29 09:32:56,Add locks in DFS for threadsafety,,,0,0,0,0,0.0,Add locks in DFS for threadsafety $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,53,12,0.226415,4,0.0754717,1,0.0188679,1,0.0188679,0,0.0
215,DAOS-1078,Story,DAOS,2018-06-29 17:19:31,DAOS-830,0,Integrate per-server metadata - pool table and stream/device table,,,Integrate per-server metadata - pool table and stream/device table $end$ $acceptance criteria:$,5.0,Sydney Vanda,Sydney Vanda,P4-Low,24,5.0,0,1,0,2,0,2,0,,0,772,1,0,0,2018-06-29 17:19:31,Integrate per-server metadata pmem into eio_context,,,2,0,0,9,0.666667,Integrate per-server metadata pmem into eio_context $end$ $acceptance criteria:$,2,1,1,0,0,0,1,0.0,36,13,0.361111,10,0.277778,6,0.166667,2,0.0555556,0,0.0
216,DAOS-1079,Story,DAOS,2018-06-29 17:21:04,DAOS-830,1,Implement blob deletion (for pool destroy or format error),,,Implement blob deletion (for pool destroy or format error) $end$ $acceptance criteria:$,3.0,Sydney Vanda,Sydney Vanda,P4-Low,25,5.0,0,2,0,4,3,1,0,,3,772,2,0,0,2018-06-29 17:21:04,Implement SPDK blob deletion,,,1,0,0,7,1.0,Implement SPDK blob deletion $end$ $acceptance criteria:$,1,1,1,0,0,0,1,0.0,37,14,0.378378,11,0.297297,6,0.162162,2,0.0540541,0,0.0
217,DAOS-108,Story,DAOS,2016-06-21 23:18:17,DAOS-3,0,VOS: akey support,Add support for akey.,,VOS: akey support $end$ Add support for akey. $acceptance criteria:$,,Johann Lombardi,Johann Lombardi,P4-Low,13,,0,4,0,3,0,0,0,,0,772,4,0,0,2016-06-21 23:18:17,VOS: akey support,Add support for akey.,,0,0,0,0,0.0,VOS: akey support $end$ Add support for akey. $acceptance criteria:$,0,0,0,0,0,0,1,0.0,61,36,0.590164,3,0.0491803,3,0.0491803,2,0.0327869,2,0.0327869
218,DAOS-1081,Story,DAOS,2018-07-02 10:55:15,,0,re-arrange client dir in  DAOS src,,,re-arrange client dir in  DAOS src $end$ $acceptance criteria:$,2.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,7,2.0,0,2,0,2,0,0,0,,0,772,2,0,0,2018-07-05 08:34:55,re-arrange client dir in  DAOS src,,,0,0,0,0,0.0,re-arrange client dir in  DAOS src $end$ $acceptance criteria:$,0,0,0,0,0,0,1,69.65,54,12,0.222222,4,0.0740741,1,0.0185185,1,0.0185185,0,0.0
219,DAOS-1082,Story,DAOS,2018-07-02 13:35:24,,0,manual test runs,"2 manual test runs, plus time for debug with feature owners.",,"manual test runs $end$ 2 manual test runs, plus time for debug with feature owners. $acceptance criteria:$",5.0,Stephen Willson,Stephen Willson,P4-Low,4,5.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-07-02 13:35:24,manual test runs,"2 manual test runs, plus time for debug with feature owners.",,0,0,0,0,0.0,"manual test runs $end$ 2 manual test runs, plus time for debug with feature owners. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,5,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2
220,DAOS-1084,Story,DAOS,2018-07-03 08:31:30,,0,Attend ww26 security conference,,,Attend ww26 security conference $end$ $acceptance criteria:$,3.0,Eric Bergland,Eric Bergland,P4-Low,6,3.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-07-03 08:31:30,Attend ww26 security conference,,,0,0,0,0,0.0,Attend ww26 security conference $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,45,13,0.288889,9,0.2,6,0.133333,2,0.0444444,2,0.0444444
221,DAOS-1089,Story,DAOS,2018-07-03 11:01:42,,1,Plan out Demo and Start Prep for 8/22 presentation,,,Plan out Demo and Start Prep for 8/22 presentation $end$ $acceptance criteria:$,13.0,Eric Bergland,Eric Bergland,P4-Low,11,3.0,0,0,0,3,1,1,0,,1,772,0,0,0,2018-07-03 11:01:42,Develop Demo and Prep for 8/22 presentation,,,1,0,0,4,0.3,Develop Demo and Prep for 8/22 presentation $end$ $acceptance criteria:$,1,1,0,0,0,0,1,0.0,46,13,0.282609,9,0.195652,6,0.130435,2,0.0434783,2,0.0434783
222,DAOS-109,Story,DAOS,2016-06-21 23:53:24,DAOS-6,0,CaRT: broadcast implementation,Implement broadcast support in MCL and export it through the DTP API.,,CaRT: broadcast implementation $end$ Implement broadcast support in MCL and export it through the DTP API. $acceptance criteria:$,13.0,Johann Lombardi,Johann Lombardi,P4-Low,24,13.0,0,6,0,3,0,1,0,,0,772,6,0,0,2016-06-21 23:56:14,DTP: broadcast implementation,Implement broadcast support in MCL and export it through the DTP API.,,1,0,0,2,0.0555556,DTP: broadcast implementation $end$ Implement broadcast support in MCL and export it through the DTP API. $acceptance criteria:$,1,1,0,0,0,0,1,0.0333333,62,36,0.580645,3,0.0483871,3,0.0483871,2,0.0322581,2,0.0322581
223,DAOS-1091,Story,DAOS,2018-07-03 18:50:24,DAOS-830,0,Test SPDK blob patch on real NVMe hardware (daos_test -i & IOR),,,Test SPDK blob patch on real NVMe hardware (daos_test -i & IOR) $end$ $acceptance criteria:$,5.0,Sydney Vanda,Sydney Vanda,P4-Low,8,5.0,0,0,0,1,0,2,0,,0,772,0,0,0,2018-07-03 18:50:24,Test SPDK blob patch on real NVMe hardware,,,2,0,0,4,0.363636,Test SPDK blob patch on real NVMe hardware $end$ $acceptance criteria:$,2,1,0,0,0,0,0,0.0,38,15,0.394737,12,0.315789,6,0.157895,2,0.0526316,0,0.0
224,DAOS-1094,Story,DAOS,2018-07-05 06:00:54,DAOSM-13,1,Add daos_array_punch() and destroy() and use in DFS,,,Add daos_array_punch() and destroy() and use in DFS $end$ $acceptance criteria:$,2.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,10,3.0,0,2,0,2,1,2,0,,1,772,2,0,0,2018-07-05 08:34:48,Add daos_array_punch() and use in DFS,,,2,0,0,2,0.222222,Add daos_array_punch() and use in DFS $end$ $acceptance criteria:$,2,1,0,0,0,0,1,2.55,55,12,0.218182,4,0.0727273,1,0.0181818,1,0.0181818,0,0.0
225,DAOS-1095,Story,DAOS,2018-07-05 08:36:24,,0,"Slides for API and Middleware review, A21 MPI-IO status + present",,,"Slides for API and Middleware review, A21 MPI-IO status + present $end$ $acceptance criteria:$",3.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,5,3.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-07-05 08:36:24,"Slides for API and Middleware review, A21 MPI-IO status + present",,,0,0,0,0,0.0,"Slides for API and Middleware review, A21 MPI-IO status + present $end$ $acceptance criteria:$",0,0,0,0,0,0,0,0.0,56,13,0.232143,4,0.0714286,1,0.0178571,1,0.0178571,0,0.0
226,DAOS-1096,Story,DAOS,2018-07-05 15:14:43,,1,Update RDB to incorporate RAFT batch operations,,,Update RDB to incorporate RAFT batch operations $end$ $acceptance criteria:$,3.0,Omkar Kulkarni,Omkar Kulkarni,P4-Low,12,5.0,0,2,0,3,1,0,0,,1,772,2,0,0,2018-07-05 16:28:54,Update RDB to incorporate RAFT batch operations,,,0,0,0,0,0.0,Update RDB to incorporate RAFT batch operations $end$ $acceptance criteria:$,0,0,0,0,0,0,1,1.23333,14,2,0.142857,0,0.0,0,0.0,0,0.0,0,0.0
227,DAOS-1097,Story,DAOS,2018-07-05 15:22:04,,0,SWIM Implementation,"With new API defined, coding will begin on separating the basic SWIM functionality from the communications.

 ",,"SWIM Implementation $end$ With new API defined, coding will begin on separating the basic SWIM functionality from the communications.

  $acceptance criteria:$",8.0,rldoyal,rldoyal,P4-Low,6,8.0,0,1,0,1,0,0,0,,0,772,1,0,0,2018-07-05 17:24:41,SWIM Implementation,"With new API defined, coding will begin on separating the basic SWIM functionality from the communications.

 ",,0,0,0,0,0.0,"SWIM Implementation $end$ With new API defined, coding will begin on separating the basic SWIM functionality from the communications.

  $acceptance criteria:$",0,0,0,0,0,0,0,2.03333,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
228,DAOS-1098,Story,DAOS,2018-07-05 15:24:14,,0,ANL SWIM Collaboration - Phase 1,"Meet with Shane Snyder of ANL to collaborate on our SWIM Effort.

Shane is doing a similar effort for ANL. ",,"ANL SWIM Collaboration - Phase 1 $end$ Meet with Shane Snyder of ANL to collaborate on our SWIM Effort.

Shane is doing a similar effort for ANL.  $acceptance criteria:$",2.0,rldoyal,rldoyal,P4-Low,7,2.0,0,1,0,1,0,1,0,,0,772,1,0,0,2018-07-05 17:24:41,ANL SWIM Collobration,"Meet with Shane Snyder of ANL to collaborate on our SWIM Effort.

Shane is doing a similar effort for ANL. ",,1,0,0,5,0.153846,"ANL SWIM Collobration $end$ Meet with Shane Snyder of ANL to collaborate on our SWIM Effort.

Shane is doing a similar effort for ANL.  $acceptance criteria:$",1,1,1,0,0,0,1,2.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
229,DAOS-1099,Story,DAOS,2018-07-05 16:34:19,,0,improve object infrastructure sufficient to use in pool/rebuild testing,"Create python infrastructure for read/writing object data, sufficient for completing pool & rebuild tests that specify pool has data in it or active clients etc.  Generally this means:

Reading/writing sizable amounts of data, filling pool to capacity, reading/writing data over long periods of time.",,"improve object infrastructure sufficient to use in pool/rebuild testing $end$ Create python infrastructure for read/writing object data, sufficient for completing pool & rebuild tests that specify pool has data in it or active clients etc.  Generally this means:

Reading/writing sizable amounts of data, filling pool to capacity, reading/writing data over long periods of time. $acceptance criteria:$",8.0,Scott Kirvan,Scott Kirvan,P4-Low,6,8.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-07-05 17:14:33,improve object infrastructure sufficient to use in pool/rebuild testing,"Create python infrastructure for read/writing object data, sufficient for completing pool & rebuild tests that specify pool has data in it or active clients etc.  Generally this means:

Reading/writing sizable amounts of data, filling pool to capacity, reading/writing data over long periods of time.",,0,0,0,0,0.0,"improve object infrastructure sufficient to use in pool/rebuild testing $end$ Create python infrastructure for read/writing object data, sufficient for completing pool & rebuild tests that specify pool has data in it or active clients etc.  Generally this means:

Reading/writing sizable amounts of data, filling pool to capacity, reading/writing data over long periods of time. $acceptance criteria:$",0,0,0,0,0,0,0,0.666667,46,3,0.0652174,2,0.0434783,1,0.0217391,1,0.0217391,1,0.0217391
230,DAOS-11,Sub-Task,DAOS,2016-04-06 03:15:44,,0,Container destroy to use UUID,"vos_co_destroy() should take a UUID instead of a container handle.
This ticket also changed many other issues raised in beijing. 
including, fixing issues related to usage of handle hash.
Providing meaningful names for all internal data structures. 
Modifying vos_pool_create to also check for existence of file 
in the case when file is created by DSM
Adding a test script to launch all VOS tests.
",,"Container destroy to use UUID $end$ vos_co_destroy() should take a UUID instead of a container handle.
This ticket also changed many other issues raised in beijing. 
including, fixing issues related to usage of handle hash.
Providing meaningful names for all internal data structures. 
Modifying vos_pool_create to also check for existence of file 
in the case when file is created by DSM
Adding a test script to launch all VOS tests.
 $acceptance criteria:$",,Johann Lombardi,Johann Lombardi,P4-Low,8,,0,4,0,1,0,2,0,,0,772,4,0,0,2016-04-06 03:15:44,Container destroy to use UUID,vos_co_destroy() should take a UUID instead of a container handle.,,0,2,0,54,3.0,Container destroy to use UUID $end$ vos_co_destroy() should take a UUID instead of a container handle. $acceptance criteria:$,2,1,1,1,1,1,1,0.0,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0
231,DAOS-110,Story,DAOS,2016-06-22 00:04:17,DAOS-4,0,DSM: move fetch/update to new zerocopy API,dsms_hdlr_object_rw() should use the new zero copy API defined in VOS.,,DSM: move fetch/update to new zerocopy API $end$ dsms_hdlr_object_rw() should use the new zero copy API defined in VOS. $acceptance criteria:$,,Johann Lombardi,Johann Lombardi,P4-Low,8,,0,4,0,2,0,0,0,,0,772,4,0,0,2016-06-22 00:04:17,DSM: move fetch/update to new zerocopy API,dsms_hdlr_object_rw() should use the new zero copy API defined in VOS.,,0,0,0,0,0.0,DSM: move fetch/update to new zerocopy API $end$ dsms_hdlr_object_rw() should use the new zero copy API defined in VOS. $acceptance criteria:$,0,0,0,0,0,0,1,0.0,63,37,0.587302,3,0.047619,3,0.047619,2,0.031746,2,0.031746
232,DAOS-1100,Story,DAOS,2018-07-05 16:43:54,,0,Add Caching support for per-server metadata pool handles,,,Add Caching support for per-server metadata pool handles $end$ $acceptance criteria:$,2.0,Vishwanath Venkatesan,Vishwanath Venkatesan,P4-Low,4,2.0,0,0,0,1,0,0,0,,0,772,0,0,0,2018-07-17 12:33:10,Add Caching support for per-server metadata pool handles,,,0,0,0,0,0.0,Add Caching support for per-server metadata pool handles $end$ $acceptance criteria:$,0,0,0,0,0,0,0,283.817,22,10,0.454545,10,0.454545,8,0.363636,6,0.272727,5,0.227273
233,DAOS-1101,Story,DAOS,2018-07-05 16:44:51,,0,Investigate moving per-server metadata to a separate library,,,Investigate moving per-server metadata to a separate library $end$ $acceptance criteria:$,3.0,Vishwanath Venkatesan,Vishwanath Venkatesan,P4-Low,7,3.0,0,1,0,1,1,0,0,,0,772,1,0,1,2018-07-17 12:32:53,Investigate moving per-server metadata to a separate library,,,0,0,0,0,0.0,Investigate moving per-server metadata to a separate library $end$ $acceptance criteria:$,0,0,0,0,0,0,0,283.8,23,10,0.434783,10,0.434783,8,0.347826,6,0.26087,5,0.217391
234,DAOS-1102,Story,DAOS,2018-07-05 16:45:30,,0,Write unit-tests for Per-server metadata APIs,,,Write unit-tests for Per-server metadata APIs $end$ $acceptance criteria:$,3.0,Vishwanath Venkatesan,Vishwanath Venkatesan,P4-Low,18,3.0,0,2,0,4,0,0,0,,0,772,2,0,0,2018-07-05 17:12:10,Write unit-tests for Per-server metadata APIs,,,0,0,0,0,0.0,Write unit-tests for Per-server metadata APIs $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.433333,24,10,0.416667,10,0.416667,8,0.333333,6,0.25,5,0.208333
235,DAOS-1103,Story,DAOS,2018-07-05 16:47:12,,1,Performance measurements and investigation for ES2 samples - Ongoing work - WW31,,,Performance measurements and investigation for ES2 samples - Ongoing work - WW31 $end$ $acceptance criteria:$,5.0,Vishwanath Venkatesan,Vishwanath Venkatesan,P4-Low,13,3.0,0,0,0,2,2,1,0,,2,772,0,0,0,2018-07-05 17:13:10,Performance measurements and investigation for ES2 samples - Ongoing work,,,1,0,0,2,0.153846,Performance measurements and investigation for ES2 samples - Ongoing work $end$ $acceptance criteria:$,1,1,0,0,0,0,1,0.416667,25,10,0.4,10,0.4,8,0.32,6,0.24,5,0.2
