,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
1380,JSWSERVER-6030,Suggestion,JSWSERVER,2012-09-26 03:57:12,,0,Improvements for Burndown Report,"Please check the attached screenshots suggesting different improvements for the Sprint Report.
",,"Improvements for Burndown Report $end$ Please check the attached screenshots suggesting different improvements for the Sprint Report.
 $acceptance criteria:$",,RenjithA,RenjithA,,23,,0,3,0,1,0,1,0,,0,2153,3,0,0,2012-10-04 04:16:06,Improvements for Sprint Report,"Please check the attached screenshots suggesting different improvements for the Sprint Report.
",,1,0,0,2,0.0526316,"Improvements for Sprint Report $end$ Please check the attached screenshots suggesting different improvements for the Sprint Report.
 $acceptance criteria:$",1,1,0,0,0,0,0,192.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1381,JSWSERVER-6073,Suggestion,JSWSERVER,2012-10-02 05:28:08,,0,Add Epic Label to the Create Issue Screen in JIRA config so it will show up in the Epic Quick Create dialog,"(!) Testing Notes (!)
Q: What happens if this field is deleted/removed from the screen?
A: It won't appear on the screen.

Q: What if it is renamed?
A: In theory, it should just display with the new name but atm, GH blows up and disables itself. See subtask GHS-6162. 

Q: What if the field's permissions are modified?
A: It doesn't show up. 

Further testing notes:
- the field is added to the screen for the create issue operation for the epic issue type
- it's not added to screens within an issue type screen scheme that is not associated to any projects
- if there is a specific screen scheme for epics, it's only added to those screens - otherwise screens within the default scheme",,"Add Epic Label to the Create Issue Screen in JIRA config so it will show up in the Epic Quick Create dialog $end$ (!) Testing Notes (!)
Q: What happens if this field is deleted/removed from the screen?
A: It won't appear on the screen.

Q: What if it is renamed?
A: In theory, it should just display with the new name but atm, GH blows up and disables itself. See subtask GHS-6162. 

Q: What if the field's permissions are modified?
A: It doesn't show up. 

Further testing notes:
- the field is added to the screen for the create issue operation for the epic issue type
- it's not added to screens within an issue type screen scheme that is not associated to any projects
- if there is a specific screen scheme for epics, it's only added to those screens - otherwise screens within the default scheme $acceptance criteria:$",1.0,Michael Tokar,Michael Tokar,,32,1.0,1,3,1,1,0,5,0,,0,2153,3,0,0,2012-10-08 00:53:33,Add Epic Label to the Create Issue Screen in JIRA config so it will show up in the Epic Quick Create dialog,"(!) Testing Notes (!)
Q: What happens if this field is deleted/removed from the screen?
A: (x) Not Answered",,0,5,0,113,2.5,"Add Epic Label to the Create Issue Screen in JIRA config so it will show up in the Epic Quick Create dialog $end$ (!) Testing Notes (!)
Q: What happens if this field is deleted/removed from the screen?
A: (x) Not Answered $acceptance criteria:$",5,1,1,1,1,1,1,139.417,18,5,0.277778,5,0.277778,5,0.277778,5,0.277778,3,0.166667
1382,JSWSERVER-6077,Suggestion,JSWSERVER,2012-10-02 23:26:16,,0,Create labs feature to enable Epic support,"COS: 
- Add flag
- Wrap existing prototype code with a check for the flag
- Convert the creation of Epic related fields to be on the switch of this flag as opposed to the current update task approach

(!) Testing Notes (!)
Q: What happens to Epics fields if Labs is disabled after enabling?
A: The fields remain in the system, as we don't delete fields

Q: What if those fields are deleted after Labs is disabled?
A: The field won't be recreated as it isn't used anymore

Q: And what if a user again re-enables Labs?
A: All missing fields are created/recreated upon first usage

Q:If Epic Labs is disabled, can I still interact with previously created Epics?
A: Yes, but they show up as normal issues inside the backlog
",,"Create labs feature to enable Epic support $end$ COS: 
- Add flag
- Wrap existing prototype code with a check for the flag
- Convert the creation of Epic related fields to be on the switch of this flag as opposed to the current update task approach

(!) Testing Notes (!)
Q: What happens to Epics fields if Labs is disabled after enabling?
A: The fields remain in the system, as we don't delete fields

Q: What if those fields are deleted after Labs is disabled?
A: The field won't be recreated as it isn't used anymore

Q: And what if a user again re-enables Labs?
A: All missing fields are created/recreated upon first usage

Q:If Epic Labs is disabled, can I still interact with previously created Epics?
A: Yes, but they show up as normal issues inside the backlog
 $acceptance criteria:$",3.0,Shaun Clowes,Shaun Clowes,,38,3.0,1,8,1,1,0,5,0,,0,2153,8,2,0,2012-10-08 00:53:32,Create labs feature to enable Epic support,"COS: 
- Add flag
- Wrap existing prototype code with a check for the flag
- Convert the creation of Epic related fields to be on the switch of this flag as opposed to the current update task approach",,0,3,0,93,1.89796,"Create labs feature to enable Epic support $end$ COS: 
- Add flag
- Wrap existing prototype code with a check for the flag
- Convert the creation of Epic related fields to be on the switch of this flag as opposed to the current update task approach $acceptance criteria:$",3,1,1,1,1,1,1,121.45,101,34,0.336634,30,0.29703,28,0.277228,26,0.257426,22,0.217822
1383,JSWSERVER-6078,Suggestion,JSWSERVER,2012-10-02 23:27:07,,0,Plan mode layout for 3 panels (to bring in the closable detail view and allow closable Epic panel),"(!) Testing Notes (!)

Q: Need to test all states: Matrix of Epics open/populated, issues in backlog exist/don't exist, and Detail view open/closed/help text
A: (x) Not Answered

Q: Check above at minimum resolution
A: (x) Not Answered

Q: Look for overlapping panels, and try with long but reasonable length data in relevantly displayed fields.
A: (x) Not Answered
",,"Plan mode layout for 3 panels (to bring in the closable detail view and allow closable Epic panel) $end$ (!) Testing Notes (!)

Q: Need to test all states: Matrix of Epics open/populated, issues in backlog exist/don't exist, and Detail view open/closed/help text
A: (x) Not Answered

Q: Check above at minimum resolution
A: (x) Not Answered

Q: Look for overlapping panels, and try with long but reasonable length data in relevantly displayed fields.
A: (x) Not Answered
 $acceptance criteria:$",2.0,Shaun Clowes,Shaun Clowes,,30,2.0,4,2,4,1,0,4,0,,0,2153,2,0,0,2012-10-08 00:53:33,Plan mode layout for 3 panels (to bring in the closable detail view and allow closable Epic panel),"(!) Testing Notes (!)

Q: Need to test all states: Matrix of Epics open/populated, issues in backlog exist/don't exist, and ",,0,4,0,39,0.951219,"Plan mode layout for 3 panels (to bring in the closable detail view and allow closable Epic panel) $end$ (!) Testing Notes (!)

Q: Need to test all states: Matrix of Epics open/populated, issues in backlog exist/don't exist, and  $acceptance criteria:$",4,1,1,1,1,1,1,121.433,102,35,0.343137,31,0.303922,29,0.284314,27,0.264706,23,0.22549
1384,JSWSERVER-6079,Suggestion,JSWSERVER,2012-10-02 23:27:29,,0,Temporary tools menu option to hide/show Epics (only on plan mode),"(!) Testing Notes (!)
Q: What does temporary mean and how will a user know that? If they get used to it, and it disappears, they will be >:/
A: (/) that's why it's Labs™

Q: Does this interact with the Epics sidebar twixie?
A: (x) The toggle menu state reflects the current state of the Epic Panel (see GHS-6179)

Q: If so, do they play nicely together?
A: (x) Yes

Q: Does hide/show mean the entire panel and twixie go away, or does it actually mean expand/collapse?
A: (x) Expand/Collapse

Q: Must test with all states of pan mode: Epics expanded/collapsed/populated/un-populated, backlog empty/filled, detail view open/closed
A: (x) Not Answered

Q: What happens when jumping to Work and Report mode and back?
A: (x) Persists

Q: Is this persisted across logins/users?
A: (x) I think each user should own his/her own state

Q: Who has permission to do this? Can non-admin or anonymous users do this?
A: (x) Anyone",,"Temporary tools menu option to hide/show Epics (only on plan mode) $end$ (!) Testing Notes (!)
Q: What does temporary mean and how will a user know that? If they get used to it, and it disappears, they will be >:/
A: (/) that's why it's Labs™

Q: Does this interact with the Epics sidebar twixie?
A: (x) The toggle menu state reflects the current state of the Epic Panel (see GHS-6179)

Q: If so, do they play nicely together?
A: (x) Yes

Q: Does hide/show mean the entire panel and twixie go away, or does it actually mean expand/collapse?
A: (x) Expand/Collapse

Q: Must test with all states of pan mode: Epics expanded/collapsed/populated/un-populated, backlog empty/filled, detail view open/closed
A: (x) Not Answered

Q: What happens when jumping to Work and Report mode and back?
A: (x) Persists

Q: Is this persisted across logins/users?
A: (x) I think each user should own his/her own state

Q: Who has permission to do this? Can non-admin or anonymous users do this?
A: (x) Anyone $acceptance criteria:$",2.0,Shaun Clowes,Shaun Clowes,,28,2.0,1,3,1,1,0,9,0,,0,2153,3,2,0,2012-10-08 00:53:33,Temporary tools menu option to hide/show Epics (only on plan mode),"(!) Testing Notes (!)
Q: What does temporary mean and how will a user know that? If they get used to it, and it disappears, they will be >:/
A: (x) Not Answered

Q: Does this interact with the Epics sidebar twixie?
A: (x) Not Answered

Q: If so, do they play nicely together?
A: (x) Not Answered

Q: Does hide/show mean the entire panel and twixie go away, or does it actually mean expand/collapse?
A: (x) Not Answered

Q: Must test with all states of pan mode: Epics expanded/collapsed/populated/un-populated, backlog empty/filled, detail view open/closed
A: (x) Not Answered
",,0,7,0,79,0.637168,"Temporary tools menu option to hide/show Epics (only on plan mode) $end$ (!) Testing Notes (!)
Q: What does temporary mean and how will a user know that? If they get used to it, and it disappears, they will be >:/
A: (x) Not Answered

Q: Does this interact with the Epics sidebar twixie?
A: (x) Not Answered

Q: If so, do they play nicely together?
A: (x) Not Answered

Q: Does hide/show mean the entire panel and twixie go away, or does it actually mean expand/collapse?
A: (x) Not Answered

Q: Must test with all states of pan mode: Epics expanded/collapsed/populated/un-populated, backlog empty/filled, detail view open/closed
A: (x) Not Answered
 $acceptance criteria:$",7,1,1,1,1,1,1,121.433,103,36,0.349515,32,0.31068,30,0.291262,28,0.271845,24,0.23301
1385,JSWSERVER-6080,Suggestion,JSWSERVER,2012-10-02 23:29:29,,0,Make sure that Epics do not get included in to the sprint (at the moment they are in the backlog and get put in to a sprint),"COS: 
- Epic should not be in the backlog list
- When starting a sprint Epics are NOT included

(!) Testing Notes (!)
Q: Check that Epics are not draggable into the backlog area.
A: if the epics feature is enabled, no epic is available in the backlog list and then you can not drag and drop it. If the feature is disabled then you can drag and drop the epics like any issue type (bug, story etc.)",,"Make sure that Epics do not get included in to the sprint (at the moment they are in the backlog and get put in to a sprint) $end$ COS: 
- Epic should not be in the backlog list
- When starting a sprint Epics are NOT included

(!) Testing Notes (!)
Q: Check that Epics are not draggable into the backlog area.
A: if the epics feature is enabled, no epic is available in the backlog list and then you can not drag and drop it. If the feature is disabled then you can drag and drop the epics like any issue type (bug, story etc.) $acceptance criteria:$",1.0,Shaun Clowes,Shaun Clowes,,24,1.0,1,2,1,1,0,4,0,,0,2153,2,1,0,2012-10-08 00:53:33,Make sure that Epics do not get included in to the sprint (at the moment they are in the backlog and get put in to a sprint),"COS: 
- Epic should not be in the backlog list
- When starting a sprint Epics are NOT included",,0,3,0,59,1.20408,"Make sure that Epics do not get included in to the sprint (at the moment they are in the backlog and get put in to a sprint) $end$ COS: 
- Epic should not be in the backlog list
- When starting a sprint Epics are NOT included $acceptance criteria:$",3,1,1,1,1,1,1,121.4,104,37,0.355769,33,0.317308,31,0.298077,29,0.278846,25,0.240385
1386,JSWSERVER-6081,Suggestion,JSWSERVER,2012-10-02 23:31:22,,0,Drop down on Epic with View in JIRA link,"COS: 
- Implement drop down menu
- Include View in JIRA link in there
- Middle/Cmd click open in new tab works

(!) Testing Notes (!)
Q: Make sure open drop down handles 
(x) Epics panel closing
(x) dragging issues within backlog and to epics
(x) quick/instant filter
(x) switching modes
(x) open/closing of detail view
(x) inline edits
(x) any of the other dropdowns opening",,"Drop down on Epic with View in JIRA link $end$ COS: 
- Implement drop down menu
- Include View in JIRA link in there
- Middle/Cmd click open in new tab works

(!) Testing Notes (!)
Q: Make sure open drop down handles 
(x) Epics panel closing
(x) dragging issues within backlog and to epics
(x) quick/instant filter
(x) switching modes
(x) open/closing of detail view
(x) inline edits
(x) any of the other dropdowns opening $acceptance criteria:$",2.0,Shaun Clowes,Shaun Clowes,,40,2.0,2,3,2,1,0,5,0,,0,2153,3,2,0,2012-10-08 00:53:33,Drop down on Epic with View in JIRA link,"COS: 
- Implement drop down menu
- Include View in JIRA link in there
- Middle/Cmd click open in new tab works",,0,3,0,44,1.29412,"Drop down on Epic with View in JIRA link $end$ COS: 
- Implement drop down menu
- Include View in JIRA link in there
- Middle/Cmd click open in new tab works $acceptance criteria:$",3,1,1,1,1,1,1,121.367,105,38,0.361905,34,0.32381,32,0.304762,30,0.285714,26,0.247619
1387,JSWSERVER-6082,Suggestion,JSWSERVER,2012-10-02 23:32:03,,0,Allow a story to be unassigned from any Epic,"Minimum Criteria: 
- Cross on booger
- No warning on removal

-Goal is to work with design to actually design this before implementation-

(!) Testing Notes (!)
Q: Who can remove from an epic?
A: (/) Only the admin

Q: What if the epic itself is deleted? Are stories automatically unassigned from it?
A: (/) Yes

Q: What if the issue is not currently visible due to filter/column mapping?
A: (/) If an issue is not visible, you have no mechanism to unassigne it",,"Allow a story to be unassigned from any Epic $end$ Minimum Criteria: 
- Cross on booger
- No warning on removal

-Goal is to work with design to actually design this before implementation-

(!) Testing Notes (!)
Q: Who can remove from an epic?
A: (/) Only the admin

Q: What if the epic itself is deleted? Are stories automatically unassigned from it?
A: (/) Yes

Q: What if the issue is not currently visible due to filter/column mapping?
A: (/) If an issue is not visible, you have no mechanism to unassigne it $acceptance criteria:$",1.0,Shaun Clowes,Shaun Clowes,,35,1.0,0,0,0,1,0,12,0,,0,2153,0,3,0,2012-10-08 00:53:33,Allow a story to be unassigned from any Epic,"Minimum Criteria: 
- Cross on booger
- No warning on removal

Goal is to work with design to actually design this before implementation",,0,9,0,65,1.8,"Allow a story to be unassigned from any Epic $end$ Minimum Criteria: 
- Cross on booger
- No warning on removal

Goal is to work with design to actually design this before implementation $acceptance criteria:$",9,1,1,1,1,1,1,121.35,106,39,0.367925,35,0.330189,33,0.311321,31,0.292453,27,0.254717
1388,JSWSERVER-6083,Suggestion,JSWSERVER,2012-10-02 23:34:22,JAGDEV-1167,0,Implement estimated vs unestimated stories progress bar,"COS:
- Coloured section of bar is the number of issues that have an estimate applied, uncoloured (line) section of the bar is the count of issues with no estimate applied 
- Tooltip shows both issue counts and %'s
- Put in expanded Epic information panel unestimated and estimated

(!) Testing Notes (!)
Q: How will this handle filtered issues?
A: Ignores filtering

Q: What if there are no stories in the epic, or only 1?
A: The bar will not show for zero, will be small if % is small

Q: What if no estimate statistic is selected for the board?
A: One is always selected

Q: What if stories are removed from the sprint?
A: (x) Not Answered

Q: What happens when the last one gets removed?
A: (x) Not Answered

Q: And another one added after that?
A: (x) Not Answered",,"Implement estimated vs unestimated stories progress bar $end$ COS:
- Coloured section of bar is the number of issues that have an estimate applied, uncoloured (line) section of the bar is the count of issues with no estimate applied 
- Tooltip shows both issue counts and %'s
- Put in expanded Epic information panel unestimated and estimated

(!) Testing Notes (!)
Q: How will this handle filtered issues?
A: Ignores filtering

Q: What if there are no stories in the epic, or only 1?
A: The bar will not show for zero, will be small if % is small

Q: What if no estimate statistic is selected for the board?
A: One is always selected

Q: What if stories are removed from the sprint?
A: (x) Not Answered

Q: What happens when the last one gets removed?
A: (x) Not Answered

Q: And another one added after that?
A: (x) Not Answered $acceptance criteria:$",2.0,Shaun Clowes,Shaun Clowes,,70,2.0,0,4,0,2,0,10,0,,0,2153,4,3,0,2012-10-08 00:53:34,Implement estimated vs unestimated stories progress bar,"COS:
- Coloured section of bar is the number of issues that have an estimate applied, uncoloured (line) section of the bar is the count of issues with no estimate applied 
- Tooltip shows both issue counts and %'s
- Put in expanded Epic information panel unestimated and estimated",,0,7,0,95,1.61017,"Implement estimated vs unestimated stories progress bar $end$ COS:
- Coloured section of bar is the number of issues that have an estimate applied, uncoloured (line) section of the bar is the count of issues with no estimate applied 
- Tooltip shows both issue counts and %'s
- Put in expanded Epic information panel unestimated and estimated $acceptance criteria:$",7,1,1,1,1,1,1,121.317,107,40,0.373832,36,0.336449,34,0.317757,32,0.299065,28,0.261682
1389,JSWSERVER-6084,Suggestion,JSWSERVER,2012-10-02 23:34:44,JAGDEV-1167,0,Implement the estimate done vs estimate undone progress bar,"COS:
- Green is the sum of the estimate value for the completed stories, the line (unfilled section) is the sum of the estimate value for the incompleted stories
- Tooltip shows both estimate sums and %'s
- Put in expanded Epic information panel 

(!) Testing Notes (!)
Q: How will this handle filtered issues?
A: (x) Doesn't change 

Q: What happens to the bar if there is no estimation statistic for the board?
A: (x) There always is

Q: What if a non-story points estimate is chosen?
A: (x) The bar should represent the completed % of whatever estimate statistic is used. 

Q: What if there are no stories to estimate, or there's only 1?
A: (x) If there are no stories it shows as completed (nothing left outstanding right?) If there are no stories estimated it shows as completed unless the estimation statistic is issue count. If there's one story with an estimate incompleted it shows as empty. 

Q: What about the estimates on subtasks? Are those summed as well?
A: (x) No. These are used only for remaining estimate. 

Q: Does the bar update if an invalid estimate is entered?
A: (x) No

Q: Does the bar update on estimate change of a story in the sprint?
A: (x) You can't change an estimate of a story in a sprint once it's started. If it hasn't started then yes.

Q: Does the bar update on drag of a story into the sprint? 
A: (x) No, only on stories being completed or added into an epic. ",,"Implement the estimate done vs estimate undone progress bar $end$ COS:
- Green is the sum of the estimate value for the completed stories, the line (unfilled section) is the sum of the estimate value for the incompleted stories
- Tooltip shows both estimate sums and %'s
- Put in expanded Epic information panel 

(!) Testing Notes (!)
Q: How will this handle filtered issues?
A: (x) Doesn't change 

Q: What happens to the bar if there is no estimation statistic for the board?
A: (x) There always is

Q: What if a non-story points estimate is chosen?
A: (x) The bar should represent the completed % of whatever estimate statistic is used. 

Q: What if there are no stories to estimate, or there's only 1?
A: (x) If there are no stories it shows as completed (nothing left outstanding right?) If there are no stories estimated it shows as completed unless the estimation statistic is issue count. If there's one story with an estimate incompleted it shows as empty. 

Q: What about the estimates on subtasks? Are those summed as well?
A: (x) No. These are used only for remaining estimate. 

Q: Does the bar update if an invalid estimate is entered?
A: (x) No

Q: Does the bar update on estimate change of a story in the sprint?
A: (x) You can't change an estimate of a story in a sprint once it's started. If it hasn't started then yes.

Q: Does the bar update on drag of a story into the sprint? 
A: (x) No, only on stories being completed or added into an epic.  $acceptance criteria:$",3.0,Shaun Clowes,Shaun Clowes,,72,3.0,4,6,5,2,0,15,0,,0,2153,6,4,0,2012-10-08 00:53:33,Implement the estimate done vs estimate undone progress bar,"COS:
- Green is the sum of the estimate value for the completed stories, the line (unfilled section) is the sum of the estimate value for the incompleted stories
- Tooltip shows both estimate sums and %'s
- Put in expanded Epic information panel ",,0,11,0,214,3.82143,"Implement the estimate done vs estimate undone progress bar $end$ COS:
- Green is the sum of the estimate value for the completed stories, the line (unfilled section) is the sum of the estimate value for the incompleted stories
- Tooltip shows both estimate sums and %'s
- Put in expanded Epic information panel  $acceptance criteria:$",11,1,1,1,1,1,1,121.3,108,41,0.37963,37,0.342593,35,0.324074,33,0.305556,29,0.268519
1390,JSWSERVER-6085,Suggestion,JSWSERVER,2012-10-02 23:35:47,,0,Make expanded status of Epic sticky,"COS: 
- Not included in URL
- Does store expanded state of multiple Epics",,"Make expanded status of Epic sticky $end$ COS: 
- Not included in URL
- Does store expanded state of multiple Epics $acceptance criteria:$",2.0,Shaun Clowes,Shaun Clowes,,22,2.0,0,3,0,1,0,0,0,,0,2153,3,0,0,2012-10-08 00:53:34,Make expanded status of Epic sticky,"COS: 
- Not included in URL
- Does store expanded state of multiple Epics",,0,0,0,0,0.0,"Make expanded status of Epic sticky $end$ COS: 
- Not included in URL
- Does store expanded state of multiple Epics $acceptance criteria:$",0,0,0,0,0,0,0,121.283,109,42,0.385321,38,0.348624,36,0.330275,34,0.311927,30,0.275229
1391,JSWSERVER-6086,Suggestion,JSWSERVER,2012-10-02 23:36:15,,0,Make selected status of Epic remembered,"COS: 
- Include in the URL
- In addition to the selected status of an issue

Discussion:
Selection states across tiered items: parent/child - 
Mimic some common approaches like mail clients - folder can be selected, when child item is selected, folder has a ""secondary selection"" that shows it is still active,  but not the active selection.

Bringing up details - 
Thinking about this further in light of showing the Epic ""details"" on the right, I don't think we want to do this on Select of the Epic.  That should be a primary action that is to filter the backlog list.

It may be worthwhile to add a ""details"" affordance though to manually display the issue details for an epic (just not on epic selection).   I'll add that to the next iteration of the design.
",,"Make selected status of Epic remembered $end$ COS: 
- Include in the URL
- In addition to the selected status of an issue

Discussion:
Selection states across tiered items: parent/child - 
Mimic some common approaches like mail clients - folder can be selected, when child item is selected, folder has a ""secondary selection"" that shows it is still active,  but not the active selection.

Bringing up details - 
Thinking about this further in light of showing the Epic ""details"" on the right, I don't think we want to do this on Select of the Epic.  That should be a primary action that is to filter the backlog list.

It may be worthwhile to add a ""details"" affordance though to manually display the issue details for an epic (just not on epic selection).   I'll add that to the next iteration of the design.
 $acceptance criteria:$",3.0,Shaun Clowes,Shaun Clowes,,30,3.0,1,2,1,1,0,5,0,,0,2153,2,5,0,2012-10-08 00:53:34,Make selected status of Epic remembered,"COS: 
- Include in the URL
- In addition to the selected status of an issue

Discussion:
Selection states across tiered items: parent/child - 
Mimic some common approaches like mail clients - folder can be selected, when child item is selected, folder has a ""secondary selection"" that shows it is still active,  but not the active selection.

Bringing up details - 
Thinking about this further in light of showing the Epic ""details"" on the right, I don't think we want to do this on Select of the Epic.  That should be a primary action that is to filter the backlog list.

It may be worthwhile to add a ""details"" affordance though to manually display the issue details for an epic (just not on epic selection).   I'll add that to the next iteration of the design.
",,0,0,0,0,0.0,"Make selected status of Epic remembered $end$ COS: 
- Include in the URL
- In addition to the selected status of an issue

Discussion:
Selection states across tiered items: parent/child - 
Mimic some common approaches like mail clients - folder can be selected, when child item is selected, folder has a ""secondary selection"" that shows it is still active,  but not the active selection.

Bringing up details - 
Thinking about this further in light of showing the Epic ""details"" on the right, I don't think we want to do this on Select of the Epic.  That should be a primary action that is to filter the backlog list.

It may be worthwhile to add a ""details"" affordance though to manually display the issue details for an epic (just not on epic selection).   I'll add that to the next iteration of the design.
 $acceptance criteria:$",0,0,0,0,0,0,0,121.283,110,42,0.381818,38,0.345455,36,0.327273,34,0.309091,30,0.272727
1392,JSWSERVER-6090,Suggestion,JSWSERVER,2012-10-02 23:39:34,,0,Allow editing of the colour swatch for an Epic,"COS:
- Fixed palette to start with
- Requires edit issue permission
- Use the colour custom field we have created

(!) Testing Notes (!)

Q: How does an open colour picker interact with the following:
Clicking other inline edits (x)
Closing the epics or detail panel (x)
Switching modes (x)
Drag and Drop (x)
Create/Delete sprints (x)
Reordering epics (x)
Multi-select (x)
Opening the tools menu (x)
Applying quick/instant filters(x)
Creating a new issue (x)
Create a new epic (x)
Anything I'm missing (?)

Q: What if the exact same colour is chosen as another epic?
A: (x) Not Answered

Q: Are default colours still rotated?
A: (x) Not Answered

Q: ",,"Allow editing of the colour swatch for an Epic $end$ COS:
- Fixed palette to start with
- Requires edit issue permission
- Use the colour custom field we have created

(!) Testing Notes (!)

Q: How does an open colour picker interact with the following:
Clicking other inline edits (x)
Closing the epics or detail panel (x)
Switching modes (x)
Drag and Drop (x)
Create/Delete sprints (x)
Reordering epics (x)
Multi-select (x)
Opening the tools menu (x)
Applying quick/instant filters(x)
Creating a new issue (x)
Create a new epic (x)
Anything I'm missing (?)

Q: What if the exact same colour is chosen as another epic?
A: (x) Not Answered

Q: Are default colours still rotated?
A: (x) Not Answered

Q:  $acceptance criteria:$",5.0,Shaun Clowes,Shaun Clowes,,45,5.0,1,5,1,1,0,8,0,,0,2153,5,2,0,2012-10-22 00:15:20,Allow editing of the color swatch for an Epic,"COS:
- Fixed palette to start with
- Requires edit issue permission
- Use the color custom field we have created",,1,5,0,95,2.81818,"Allow editing of the color swatch for an Epic $end$ COS:
- Fixed palette to start with
- Requires edit issue permission
- Use the color custom field we have created $acceptance criteria:$",6,1,1,1,1,1,1,456.583,111,42,0.378378,38,0.342342,36,0.324324,34,0.306306,30,0.27027
1393,JSWSERVER-6091,Suggestion,JSWSERVER,2012-10-02 23:39:55,,0,Show Epic label in detail view for story,"COS:
- Show in both plan and work mode
- Don't show it on sub tasks

(!) Testing Notes (!)
Q: Make sure detail view updated after label update/removal
A: (x) Not Answered

Q: Will tasks or improvements get labels too?
A: (x) Not Answered

Q: Make sure color is updated correctly too
A: (x) Don't need to worry about colour for now, this is a text only representation.",,"Show Epic label in detail view for story $end$ COS:
- Show in both plan and work mode
- Don't show it on sub tasks

(!) Testing Notes (!)
Q: Make sure detail view updated after label update/removal
A: (x) Not Answered

Q: Will tasks or improvements get labels too?
A: (x) Not Answered

Q: Make sure color is updated correctly too
A: (x) Don't need to worry about colour for now, this is a text only representation. $acceptance criteria:$",1.0,Shaun Clowes,Shaun Clowes,,32,1.0,1,1,1,1,0,8,0,,0,2153,1,2,0,2012-10-08 00:53:33,Show Epic label in detail view for story,"COS:
- Show in both plan and work mode
- Don't show it on sub tasks",,0,6,0,53,1.96296,"Show Epic label in detail view for story $end$ COS:
- Show in both plan and work mode
- Don't show it on sub tasks $acceptance criteria:$",6,1,1,1,1,1,1,121.217,112,43,0.383929,39,0.348214,37,0.330357,35,0.3125,31,0.276786
1394,JSWSERVER-6096,Suggestion,JSWSERVER,2012-10-03 04:26:37,,0,"Improve the wording describing the ""Unmapped Statuses"" section of the ""Columns"" tab so that users understand that statuses which appear in here will not be displayed on the board",,,"Improve the wording describing the ""Unmapped Statuses"" section of the ""Columns"" tab so that users understand that statuses which appear in here will not be displayed on the board $end$ $acceptance criteria:$",,Peter Obara,Peter Obara,,27,,0,2,0,1,0,0,0,,0,2153,2,0,0,2012-10-08 00:53:32,"Improve the wording describing the ""Unmapped Statuses"" section of the ""Columns"" tab so that users understand that statuses which appear in here will not be displayed on the board",,,0,0,0,0,0.0,"Improve the wording describing the ""Unmapped Statuses"" section of the ""Columns"" tab so that users understand that statuses which appear in here will not be displayed on the board $end$ $acceptance criteria:$",0,0,0,0,0,0,0,116.433,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1395,JSWSERVER-6110,Suggestion,JSWSERVER,2012-10-03 05:33:29,,0,Add 'Enable Epic Labs' box on to Getting Started screen (like it was for Scrum support),"(!) Testing Notes (!)
(x) Be sure to check the visibility for this with admin, non-admin, and anonymous permissions
- Non-admin and anon should be the same

(x) Be sure to check multiple on-off

",,"Add 'Enable Epic Labs' box on to Getting Started screen (like it was for Scrum support) $end$ (!) Testing Notes (!)
(x) Be sure to check the visibility for this with admin, non-admin, and anonymous permissions
- Non-admin and anon should be the same

(x) Be sure to check multiple on-off

 $acceptance criteria:$",2.0,Shaun Clowes,Shaun Clowes,,26,2.0,0,0,0,1,3,3,0,,0,2153,0,0,3,2012-10-08 00:53:33,Add 'Enable Epic Labs' box on to Getting Started screen (like it was for Scrum support),"(!) Testing Notes (!)
Be sure to check the visibility for this",,0,3,0,22,0.709677,"Add 'Enable Epic Labs' box on to Getting Started screen (like it was for Scrum support) $end$ (!) Testing Notes (!)
Be sure to check the visibility for this $acceptance criteria:$",3,1,1,1,1,1,1,115.333,113,44,0.389381,40,0.353982,38,0.336283,36,0.318584,32,0.283186
