,Unnamed: 0,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
2895,2895,QSR-1099,Task,QSR,2021-02-05 13:49:20,QSR-1206,0.0,Define error management process,"Document the error management process (see comment) to the safety plan.

Definition of done:
 - document is ready for the review",,"Define error management process $end$ Document the error management process (see comment) to the safety plan.

Definition of done:
 - document is ready for the review $acceptance criteria:$",0.5,Asmo Saarela,Asmo Saarela,P2: Important,17,0.5,0,3,0,1,0.0,2,0,,0.0,1151,1.0,2,0.0,2021-05-10 07:07:51,Define error management process,"Document the error management process (see comment) to the safety plan.

Definition of done:
 - document is ready for the review",,0.0,0.0,0.0,0.0,0.0,"Define error management process $end$ Document the error management process (see comment) to the safety plan.

Definition of done:
 - document is ready for the review $acceptance criteria:$",0,0,0,0,0,0,0,2249.3,90,18,0.2,16,0.177778,12,0.133333,11,0.122222,11,0.122222
2896,2896,QSR-111,Task,QSR,2017-10-23 10:38:46,QSR-66,0.0,R4.2 QSR: Single thread,,,R4.2 QSR: Single thread $end$ $acceptance criteria:$,,Asmo Saarela,Asmo Saarela,Not Evaluated,17,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2017-11-08 11:54:24,R4.2 QSR: Single thread,,,0.0,0.0,0.0,0.0,0.0,R4.2 QSR: Single thread $end$ $acceptance criteria:$,0,0,0,0,0,0,0,385.25,55,8,0.145455,7,0.127273,4,0.0727273,4,0.0727273,4,0.0727273
2897,2897,QSR-112,Task,QSR,2017-10-23 08:32:24,QSR-66,0.0,R2.15 Data: File integrity,,,R2.15 Data: File integrity $end$ $acceptance criteria:$,,Asmo Saarela,Asmo Saarela,Not Evaluated,14,,0,1,0,1,0.0,0,0,,0.0,1151,1.0,0,0.0,2017-11-08 11:54:24,R2.15 Data: File integrity,,,0.0,0.0,0.0,0.0,0.0,R2.15 Data: File integrity $end$ $acceptance criteria:$,0,0,0,0,0,0,0,387.367,41,8,0.195122,7,0.170732,4,0.097561,4,0.097561,4,0.097561
2898,2898,QSR-1125,User Story,QSR,2021-02-11 12:52:07,QSR-1217,0.0,PoC: The renderer should do alpha- blend to the background color,"It is possible to set the global background color to the StateManager.

Currently, it does not work as intended, because rendering rewrites the background with the alpha when rendering SafePicture or SafeText. Instead, it should do the alpha blending with the background color.

In addition, the background clearing should be moved from the StateManager and to the application responsibility.

Within that approach, it would be possible to make sure that text is always readable despite the non-safe UI on the background.",,"PoC: The renderer should do alpha- blend to the background color $end$ It is possible to set the global background color to the StateManager.

Currently, it does not work as intended, because rendering rewrites the background with the alpha when rendering SafePicture or SafeText. Instead, it should do the alpha blending with the background color.

In addition, the background clearing should be moved from the StateManager and to the application responsibility.

Within that approach, it would be possible to make sure that text is always readable despite the non-safe UI on the background. $acceptance criteria:$",1.0,Teemu Holappa,Teemu Holappa,P1: Critical,16,1.0,0,11,1,1,0.0,1,0,,0.0,1151,2.0,1,0.0,2021-03-29 07:31:36,PoC: The renderer should do alpha- blend to the background color,"It is possible to set the global background color to the StateManager.

Currently, it does not work as intended, because rendering rewrites the background with the alpha when rendering SafePicture or SafeText. Instead, it should do the alpha blending with the background color.

In addition, the background clearing should be moved from the StateManager and to the application responsibility.

Within that approach, it would be possible to make sure that text is always readable despite the non-safe UI on the background.",,0.0,0.0,0.0,0.0,0.0,"PoC: The renderer should do alpha- blend to the background color $end$ It is possible to set the global background color to the StateManager.

Currently, it does not work as intended, because rendering rewrites the background with the alpha when rendering SafePicture or SafeText. Instead, it should do the alpha blending with the background color.

In addition, the background clearing should be moved from the StateManager and to the application responsibility.

Within that approach, it would be possible to make sure that text is always readable despite the non-safe UI on the background. $acceptance criteria:$",0,0,0,0,0,0,0,1098.65,59,17,0.288136,10,0.169492,9,0.152542,5,0.0847458,4,0.0677966
2899,2899,QSR-1127,Task,QSR,2021-02-12 09:27:31,,0.0,Check list of folders and files verified by RTA,"Check if the list of folders and files tested by RTA is correct.

 

[^doc.txt][^examples.txt][^src.txt]",,"Check list of folders and files verified by RTA $end$ Check if the list of folders and files tested by RTA is correct.

 

[^doc.txt][^examples.txt][^src.txt] $acceptance criteria:$",1.0,Minna Erälä,Minna Erälä,P2: Important,12,1.0,0,8,0,1,0.0,0,0,,0.0,1151,2.0,0,0.0,2021-03-29 07:35:47,Check list of folders and files verified by RTA,"Check if the list of folders and files tested by RTA is correct.

 

[^doc.txt][^examples.txt][^src.txt]",,0.0,0.0,0.0,0.0,0.0,"Check list of folders and files verified by RTA $end$ Check if the list of folders and files tested by RTA is correct.

 

[^doc.txt][^examples.txt][^src.txt] $acceptance criteria:$",0,0,0,0,0,0,0,1078.13,13,2,0.153846,2,0.153846,2,0.153846,2,0.153846,1,0.0769231
2900,2900,QSR-113,Task,QSR,2017-10-23 08:24:28,QSR-66,0.0,R2.10 QSR: Monitor Main UI sanity,,,R2.10 QSR: Monitor Main UI sanity $end$ $acceptance criteria:$,,Asmo Saarela,Asmo Saarela,Not Evaluated,14,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2017-11-08 11:54:23,R2.10 QSR: Monitor Main UI sanity,,,0.0,0.0,0.0,0.0,0.0,R2.10 QSR: Monitor Main UI sanity $end$ $acceptance criteria:$,0,0,0,0,0,0,0,387.483,36,8,0.222222,7,0.194444,4,0.111111,4,0.111111,4,0.111111
2901,2901,QSR-1146,Technical task,QSR,2021-02-22 11:17:20,,0.0,Update packaging scripts,"Add Qt Quick plugins to the installer scripts (for mac, linux, windows).

The packaging exports are here:
http://ci-files02-hki.intra.qt.io/packages/jenkins/qtsaferenderer/2.0/33a5e1d5ae9e5ddb8917fe8aad7d35d4cfac04bc/qtsaferenderer/

There are static and dynamic builds for hosts:
Linux:
qtsaferenderer-Linux-RHEL_7_6-GCC-Linux-RHEL_7_6-X86_64.7z
qtsaferenderer-Linux-RHEL_7_6-GCC-Linux-RHEL_7_6_Static-X86_64.7z
Windows:
qtsaferenderer-Windows-Windows_10-MSVC2015-Windows-Windows_10-X86_64.7z
qtsaferenderer-Windows-Windows_10-Mingw-Windows-Windows_10_Static-X86_64.7z
MacOS:
qtsaferenderer-MacOS-MacOS_10_14-Clang-MacOS-MacOS_10_14-X86_64.7z
qtsaferenderer-MacOS-MacOS_10_14-Clang-MacOS-MacOS_10_14_Static-X86_64.7z

From the static builds qtsafercctool and qtsafelayouttool binaries are installed to the C:\Qt\Tools\QSR-2.0.0\bin
For the dynamic host builds all files except qtsafercctool and qtsafealayouttool are installed to the qt installation directory.

There are also QNX 7.0 target builds for Windows and Linux (armv7, armv8, x86_64):  
From these packages all the files are installed to the qnx7_xxx folders.

",,"Update packaging scripts $end$ Add Qt Quick plugins to the installer scripts (for mac, linux, windows).

The packaging exports are here:
http://ci-files02-hki.intra.qt.io/packages/jenkins/qtsaferenderer/2.0/33a5e1d5ae9e5ddb8917fe8aad7d35d4cfac04bc/qtsaferenderer/

There are static and dynamic builds for hosts:
Linux:
qtsaferenderer-Linux-RHEL_7_6-GCC-Linux-RHEL_7_6-X86_64.7z
qtsaferenderer-Linux-RHEL_7_6-GCC-Linux-RHEL_7_6_Static-X86_64.7z
Windows:
qtsaferenderer-Windows-Windows_10-MSVC2015-Windows-Windows_10-X86_64.7z
qtsaferenderer-Windows-Windows_10-Mingw-Windows-Windows_10_Static-X86_64.7z
MacOS:
qtsaferenderer-MacOS-MacOS_10_14-Clang-MacOS-MacOS_10_14-X86_64.7z
qtsaferenderer-MacOS-MacOS_10_14-Clang-MacOS-MacOS_10_14_Static-X86_64.7z

From the static builds qtsafercctool and qtsafelayouttool binaries are installed to the C:\Qt\Tools\QSR-2.0.0\bin
For the dynamic host builds all files except qtsafercctool and qtsafealayouttool are installed to the qt installation directory.

There are also QNX 7.0 target builds for Windows and Linux (armv7, armv8, x86_64):  
From these packages all the files are installed to the qnx7_xxx folders.

 $acceptance criteria:$",,Teemu Holappa,Teemu Holappa,P2: Important,7,,0,1,0,3,0.0,1,0,,0.0,1151,1.0,0,0.0,2021-02-22 11:17:20,Update packaging scripts,"Add Qt Quick plugins to the installer scripts (for mac, linux, windows).

 ",,0.0,1.0,0.0,80.0,4.44444,"Update packaging scripts $end$ Add Qt Quick plugins to the installer scripts (for mac, linux, windows).

  $acceptance criteria:$",1,1,1,1,1,1,1,0.0,60,17,0.283333,10,0.166667,9,0.15,5,0.0833333,4,0.0666667
2902,2902,QSR-1147,Technical task,QSR,2021-02-22 11:19:23,,0.0,Add plugins build and export to COIN configurations,"Add RHEL, MacOS and MSVC dynamic builds to the COIN configuration.",,"Add plugins build and export to COIN configurations $end$ Add RHEL, MacOS and MSVC dynamic builds to the COIN configuration. $acceptance criteria:$",,Teemu Holappa,Teemu Holappa,P2: Important,5,,0,0,0,3,0.0,0,0,,0.0,1151,0.0,0,0.0,2021-02-22 11:19:23,Add plugins build and export to COIN configurations,"Add RHEL, MacOS and MSVC dynamic builds to the COIN configuration.",,0.0,0.0,0.0,0.0,0.0,"Add plugins build and export to COIN configurations $end$ Add RHEL, MacOS and MSVC dynamic builds to the COIN configuration. $acceptance criteria:$",0,0,0,0,0,0,1,0.0,61,18,0.295082,11,0.180328,10,0.163934,6,0.0983607,5,0.0819672
2903,2903,QSR-1148,Technical task,QSR,2021-02-22 11:20:31,,0.0,Update document about QML puppet,QML puppet rebuild is not needed when plugins are installed.,,Update document about QML puppet $end$ QML puppet rebuild is not needed when plugins are installed. $acceptance criteria:$,,Teemu Holappa,Teemu Holappa,P2: Important,6,,0,1,0,3,0.0,0,0,,0.0,1151,1.0,0,0.0,2021-02-22 11:20:31,Update document about QML puppet,QML puppet rebuild is not needed when plugins are installed.,,0.0,0.0,0.0,0.0,0.0,Update document about QML puppet $end$ QML puppet rebuild is not needed when plugins are installed. $acceptance criteria:$,0,0,0,0,0,0,1,0.0,62,18,0.290323,11,0.177419,10,0.16129,6,0.0967742,5,0.0806452
2904,2904,QSR-115,Task,QSR,2017-10-23 10:39:54,QSR-66,0.0,R6.8 QSR: Maturity,,,R6.8 QSR: Maturity $end$ $acceptance criteria:$,,Asmo Saarela,Asmo Saarela,Not Evaluated,13,,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2017-11-08 11:54:24,R6.8 QSR: Maturity,,,0.0,0.0,0.0,0.0,0.0,R6.8 QSR: Maturity $end$ $acceptance criteria:$,0,0,0,0,0,0,0,385.233,58,9,0.155172,8,0.137931,4,0.0689655,4,0.0689655,4,0.0689655
2905,2905,QSR-1158,User Story,QSR,2021-02-26 06:05:42,QSR-1203,1.0,Deploy the new Polyspace Bug Finder server version,"Now reading the super long reports at the end of the project is fun for sure.

But to create actionable feedback we need to deploy the new server version, and learn how to use it.

The results browsing and checking individual files. It must be funnier than reading the Word document.

And try to get feedback for each commit to avoid big bang at the end.",,"Deploy the new Polyspace Bug Finder server version $end$ Now reading the super long reports at the end of the project is fun for sure.

But to create actionable feedback we need to deploy the new server version, and learn how to use it.

The results browsing and checking individual files. It must be funnier than reading the Word document.

And try to get feedback for each commit to avoid big bang at the end. $acceptance criteria:$",0.5,Asmo Saarela,Asmo Saarela,P1: Critical,16,0.5,0,1,0,1,3.0,0,0,,2.0,1151,1.0,0,1.0,2021-03-29 07:34:02,Deploy the new Polyspace Bug Finder server version,"Now reading the super long reports at the end of the project is fun for sure.

But to create actionable feedback we need to deploy the new server version, and learn how to use it.

The results browsing and checking individual files. It must be funnier than reading the Word document.

And try to get feedback for each commit to avoid big bang at the end.",,0.0,0.0,0.0,0.0,0.0,"Deploy the new Polyspace Bug Finder server version $end$ Now reading the super long reports at the end of the project is fun for sure.

But to create actionable feedback we need to deploy the new server version, and learn how to use it.

The results browsing and checking individual files. It must be funnier than reading the Word document.

And try to get feedback for each commit to avoid big bang at the end. $acceptance criteria:$",0,0,0,0,0,0,1,745.467,91,18,0.197802,16,0.175824,12,0.131868,11,0.120879,11,0.120879
2906,2906,QSR-1161,Sub-task,QSR,2021-02-26 06:55:09,,0.0,Code review for QSR 1.2 Qt Safe RCC Tool,"Code review of changes done to the safe RCC tool.

Definition of Done (DoD) for Code Review:
 * Source code adheres to [QPM - Software Development process|https://intranet.qt.io/display/QPM/QPM+-+Software+Development] and applicable guidelines complied with:
 ** [Qt Contribution Guidelines|http://wiki.qt.io/Qt_Contribution_Guidelines]
 ** [Qt Quality Gate Criteria|http://wiki.qt.io/Qt_Quality_Gate_Criteria]
 ** [Qt Coding Conventions|http://wiki.qt.io/Coding_Conventions]
 ** [Qt Coding Style|http://wiki.qt.io/Qt_Coding_Style]
 ** [Qt QML Coding Conventions|http://doc.qt.io/qt-5/qml-codingconventions.html]
 ** [Qt Creator Coding Rules|http://doc-snapshots.qt.io/qtcreator-extending/coding-style.html]
 ** [Qt Commit Policy|http://wiki.qt.io/Commit_Policy]
 ** [Qt Review Policy|http://wiki.qt.io/Review_Policy]
 ** [Qt Early Warning System|http://wiki.qt.io/Early_Warning_System]
 ** [Qt API Design Principles|http://wiki.qt.io/API_Design_Principles]
 ** [Qt unit tests guideline|https://wiki.qt.io/Writing_Unit_Tests]
 ** [Qt unit tests structure|https://wiki.qt.io/New_Unit_Test_Structure]
 * QSR Non-functional requirements are fulfilled:
 ** +Requirement:+ 3.2 .a Maintainability: Code must be modular and properly commented.
 ** +Verification approach:+ Design phase verification: Check requirement fulfillment in the reviews and static source code analysis.",,"Code review for QSR 1.2 Qt Safe RCC Tool $end$ Code review of changes done to the safe RCC tool.

Definition of Done (DoD) for Code Review:
 * Source code adheres to [QPM - Software Development process|https://intranet.qt.io/display/QPM/QPM+-+Software+Development] and applicable guidelines complied with:
 ** [Qt Contribution Guidelines|http://wiki.qt.io/Qt_Contribution_Guidelines]
 ** [Qt Quality Gate Criteria|http://wiki.qt.io/Qt_Quality_Gate_Criteria]
 ** [Qt Coding Conventions|http://wiki.qt.io/Coding_Conventions]
 ** [Qt Coding Style|http://wiki.qt.io/Qt_Coding_Style]
 ** [Qt QML Coding Conventions|http://doc.qt.io/qt-5/qml-codingconventions.html]
 ** [Qt Creator Coding Rules|http://doc-snapshots.qt.io/qtcreator-extending/coding-style.html]
 ** [Qt Commit Policy|http://wiki.qt.io/Commit_Policy]
 ** [Qt Review Policy|http://wiki.qt.io/Review_Policy]
 ** [Qt Early Warning System|http://wiki.qt.io/Early_Warning_System]
 ** [Qt API Design Principles|http://wiki.qt.io/API_Design_Principles]
 ** [Qt unit tests guideline|https://wiki.qt.io/Writing_Unit_Tests]
 ** [Qt unit tests structure|https://wiki.qt.io/New_Unit_Test_Structure]
 * QSR Non-functional requirements are fulfilled:
 ** +Requirement:+ 3.2 .a Maintainability: Code must be modular and properly commented.
 ** +Verification approach:+ Design phase verification: Check requirement fulfillment in the reviews and static source code analysis. $acceptance criteria:$",,Teemu Holappa,Teemu Holappa,Not Evaluated,1,,0,1,0,3,0.0,0,0,,0.0,1151,1.0,0,0.0,2021-02-26 06:55:09,Code review for QSR 1.2 Qt Safe RCC Tool,"Code review of changes done to the safe RCC tool.

Definition of Done (DoD) for Code Review:
 * Source code adheres to [QPM - Software Development process|https://intranet.qt.io/display/QPM/QPM+-+Software+Development] and applicable guidelines complied with:
 ** [Qt Contribution Guidelines|http://wiki.qt.io/Qt_Contribution_Guidelines]
 ** [Qt Quality Gate Criteria|http://wiki.qt.io/Qt_Quality_Gate_Criteria]
 ** [Qt Coding Conventions|http://wiki.qt.io/Coding_Conventions]
 ** [Qt Coding Style|http://wiki.qt.io/Qt_Coding_Style]
 ** [Qt QML Coding Conventions|http://doc.qt.io/qt-5/qml-codingconventions.html]
 ** [Qt Creator Coding Rules|http://doc-snapshots.qt.io/qtcreator-extending/coding-style.html]
 ** [Qt Commit Policy|http://wiki.qt.io/Commit_Policy]
 ** [Qt Review Policy|http://wiki.qt.io/Review_Policy]
 ** [Qt Early Warning System|http://wiki.qt.io/Early_Warning_System]
 ** [Qt API Design Principles|http://wiki.qt.io/API_Design_Principles]
 ** [Qt unit tests guideline|https://wiki.qt.io/Writing_Unit_Tests]
 ** [Qt unit tests structure|https://wiki.qt.io/New_Unit_Test_Structure]
 * QSR Non-functional requirements are fulfilled:
 ** +Requirement:+ 3.2 .a Maintainability: Code must be modular and properly commented.
 ** +Verification approach:+ Design phase verification: Check requirement fulfillment in the reviews and static source code analysis.",,0.0,0.0,0.0,0.0,0.0,"Code review for QSR 1.2 Qt Safe RCC Tool $end$ Code review of changes done to the safe RCC tool.

Definition of Done (DoD) for Code Review:
 * Source code adheres to [QPM - Software Development process|https://intranet.qt.io/display/QPM/QPM+-+Software+Development] and applicable guidelines complied with:
 ** [Qt Contribution Guidelines|http://wiki.qt.io/Qt_Contribution_Guidelines]
 ** [Qt Quality Gate Criteria|http://wiki.qt.io/Qt_Quality_Gate_Criteria]
 ** [Qt Coding Conventions|http://wiki.qt.io/Coding_Conventions]
 ** [Qt Coding Style|http://wiki.qt.io/Qt_Coding_Style]
 ** [Qt QML Coding Conventions|http://doc.qt.io/qt-5/qml-codingconventions.html]
 ** [Qt Creator Coding Rules|http://doc-snapshots.qt.io/qtcreator-extending/coding-style.html]
 ** [Qt Commit Policy|http://wiki.qt.io/Commit_Policy]
 ** [Qt Review Policy|http://wiki.qt.io/Review_Policy]
 ** [Qt Early Warning System|http://wiki.qt.io/Early_Warning_System]
 ** [Qt API Design Principles|http://wiki.qt.io/API_Design_Principles]
 ** [Qt unit tests guideline|https://wiki.qt.io/Writing_Unit_Tests]
 ** [Qt unit tests structure|https://wiki.qt.io/New_Unit_Test_Structure]
 * QSR Non-functional requirements are fulfilled:
 ** +Requirement:+ 3.2 .a Maintainability: Code must be modular and properly commented.
 ** +Verification approach:+ Design phase verification: Check requirement fulfillment in the reviews and static source code analysis. $acceptance criteria:$",0,0,0,0,0,0,1,0.0,63,18,0.285714,11,0.174603,10,0.15873,6,0.0952381,5,0.0793651
2907,2907,QSR-117,Task,QSR,2017-10-23 10:49:11,QSR-67,0.0,R3.2.a Maintanability: Check modularity and comments,"Qt Safe Renderer (QSR) Non-functional requirements:

Requirement marked with a star * are categorized as safety requirement and thus critical for achieving targeted safety levels.

3.2 Maintainability
 * Code must be modular and properly commented.
 * Cyclomatic complexity must be below 10 for the runtime component. *

+*Definition of Done:*+
 * The modularity of the software is evaluated during the code reviews. Suitable modularity is achieved and expert judgement is used to determine that. 
 * The comments are checked during the code reviews. While Qt Sanity Bot checks the text against dictionary for any spelling errors, the expert judgement is needed to determine if suitable level of commenting is provided.

 ",,"R3.2.a Maintanability: Check modularity and comments $end$ Qt Safe Renderer (QSR) Non-functional requirements:

Requirement marked with a star * are categorized as safety requirement and thus critical for achieving targeted safety levels.

3.2 Maintainability
 * Code must be modular and properly commented.
 * Cyclomatic complexity must be below 10 for the runtime component. *

+*Definition of Done:*+
 * The modularity of the software is evaluated during the code reviews. Suitable modularity is achieved and expert judgement is used to determine that. 
 * The comments are checked during the code reviews. While Qt Sanity Bot checks the text against dictionary for any spelling errors, the expert judgement is needed to determine if suitable level of commenting is provided.

  $acceptance criteria:$",,Asmo Saarela,Asmo Saarela,Not Evaluated,16,,0,2,0,2,0.0,2,0,,0.0,1151,2.0,0,0.0,2017-11-08 11:53:58,R3.2.a Maintanability: Check modularity and comments,"+*Definition of Done:*+

The modularity of the software is evaluated during the code reviews. Suitable modularity is achieved and expert judgement is used to determine that. ",,0.0,2.0,0.0,84.0,2.4,"R3.2.a Maintanability: Check modularity and comments $end$ +*Definition of Done:*+

The modularity of the software is evaluated during the code reviews. Suitable modularity is achieved and expert judgement is used to determine that.  $acceptance criteria:$",2,1,1,1,1,1,1,385.067,62,9,0.145161,8,0.129032,4,0.0645161,4,0.0645161,4,0.0645161
2908,2908,QSR-1176,Task,QSR,2021-02-26 13:18:44,,0.0,Update QSR 1.2 Release note with release information,"Before QSR 1.2 release, the QSR 1.2 release note must be updated with the following information:
 * the exact release date 
 * certification",,"Update QSR 1.2 Release note with release information $end$ Before QSR 1.2 release, the QSR 1.2 release note must be updated with the following information:
 * the exact release date 
 * certification $acceptance criteria:$",1.0,Tarja Sundqvist,Tarja Sundqvist,P2: Important,4,1.0,0,1,1,1,0.0,0,0,,0.0,1151,1.0,0,0.0,2021-04-26 07:18:22,Update QSR 1.2 Release note with release information,"Before QSR 1.2 release, the QSR 1.2 release note must be updated with the following information:
 * the exact release date 
 * certification",,0.0,0.0,0.0,0.0,0.0,"Update QSR 1.2 Release note with release information $end$ Before QSR 1.2 release, the QSR 1.2 release note must be updated with the following information:
 * the exact release date 
 * certification $acceptance criteria:$",0,0,0,0,0,0,0,1409.98,60,18,0.3,16,0.266667,13,0.216667,10,0.166667,9,0.15
2909,2909,QSR-1177,Task,QSR,2021-02-26 13:39:56,QSR-1204,0.0,Update Safety Manual with link to the document archives ,[https://doc.qt.io/archives/] could be added to the main page of Safety Manual.,,Update Safety Manual with link to the document archives  $end$ [https://doc.qt.io/archives/] could be added to the main page of Safety Manual. $acceptance criteria:$,0.1,Tarja Sundqvist,Tarja Sundqvist,P3: Somewhat important,16,0.1,0,2,0,4,0.0,0,0,,0.0,1151,2.0,0,0.0,2021-04-12 07:24:22,Update Safety Manual with link to the document archives ,[https://doc.qt.io/archives/] could be added to the main page of Safety Manual.,,0.0,0.0,0.0,0.0,0.0,Update Safety Manual with link to the document archives  $end$ [https://doc.qt.io/archives/] could be added to the main page of Safety Manual. $acceptance criteria:$,0,0,0,0,0,0,1,1073.73,61,18,0.295082,16,0.262295,13,0.213115,10,0.163934,9,0.147541
2910,2910,QSR-118,Task,QSR,2017-10-19 13:00:08,QSR-67,0.0,VO18-MISRA2 Manual MISRA C++ Rules check for QSR,"See [verification specification|https://qtcompany.sharepoint.com/sites/QtQuality/_layouts/15/guestaccess.aspx?guestaccesstoken=GAf9G9NDn8YbmM03LhjY%2bZ3xujHak829sO7b%2f9pHiNA%3d&docid=2_1854d5752af134622a8350913e0faa4a3&rev=1] chapter 4.1.4 and 4.2.4

*+Definition of Done (DoD):+*
 * Automatic rules check performed first with Polyspace Bug Finder tool
 ** If tool does not support testing of all rules that can be analyzed automatically, those rules needs to be included in manual rules checking
 * Verification Specification Table 12. MISRA C++ 2008 rules requiring manual verification
 ** Rules are complied with unless proper reasoning provided",,"VO18-MISRA2 Manual MISRA C++ Rules check for QSR $end$ See [verification specification|https://qtcompany.sharepoint.com/sites/QtQuality/_layouts/15/guestaccess.aspx?guestaccesstoken=GAf9G9NDn8YbmM03LhjY%2bZ3xujHak829sO7b%2f9pHiNA%3d&docid=2_1854d5752af134622a8350913e0faa4a3&rev=1] chapter 4.1.4 and 4.2.4

*+Definition of Done (DoD):+*
 * Automatic rules check performed first with Polyspace Bug Finder tool
 ** If tool does not support testing of all rules that can be analyzed automatically, those rules needs to be included in manual rules checking
 * Verification Specification Table 12. MISRA C++ 2008 rules requiring manual verification
 ** Rules are complied with unless proper reasoning provided $acceptance criteria:$",,Asmo Saarela,Asmo Saarela,Not Evaluated,21,,0,5,2,2,0.0,0,0,,0.0,1151,5.0,0,0.0,2017-11-08 11:53:58,VO18-MISRA2 Manual MISRA C++ Rules check for QSR,"See [verification specification|https://qtcompany.sharepoint.com/sites/QtQuality/_layouts/15/guestaccess.aspx?guestaccesstoken=GAf9G9NDn8YbmM03LhjY%2bZ3xujHak829sO7b%2f9pHiNA%3d&docid=2_1854d5752af134622a8350913e0faa4a3&rev=1] chapter 4.1.4 and 4.2.4

*+Definition of Done (DoD):+*
 * Automatic rules check performed first with Polyspace Bug Finder tool
 ** If tool does not support testing of all rules that can be analyzed automatically, those rules needs to be included in manual rules checking
 * Verification Specification Table 12. MISRA C++ 2008 rules requiring manual verification
 ** Rules are complied with unless proper reasoning provided",,0.0,0.0,0.0,0.0,0.0,"VO18-MISRA2 Manual MISRA C++ Rules check for QSR $end$ See [verification specification|https://qtcompany.sharepoint.com/sites/QtQuality/_layouts/15/guestaccess.aspx?guestaccesstoken=GAf9G9NDn8YbmM03LhjY%2bZ3xujHak829sO7b%2f9pHiNA%3d&docid=2_1854d5752af134622a8350913e0faa4a3&rev=1] chapter 4.1.4 and 4.2.4

*+Definition of Done (DoD):+*
 * Automatic rules check performed first with Polyspace Bug Finder tool
 ** If tool does not support testing of all rules that can be analyzed automatically, those rules needs to be included in manual rules checking
 * Verification Specification Table 12. MISRA C++ 2008 rules requiring manual verification
 ** Rules are complied with unless proper reasoning provided $acceptance criteria:$",0,0,0,0,0,0,1,478.883,21,6,0.285714,5,0.238095,2,0.0952381,2,0.0952381,2,0.0952381
2911,2911,QSR-1181,Task,QSR,2021-03-01 07:07:45,,0.0,Protect the data against accidental changes (e.g. read only states),"Make sure that there won't be accidental changes.

E.g. set read-only property for the files in the sharepoint when those are approved. And have clear location for the branched versions.

The same applies to confluence pages. Maybe own space could be considered, where all have read-only data, but only the designated project members can edit the data. And after approval, change the page to read only state. (in case there is a need to update the page after the approval, it can still be done by removing the read only state temporarily)",,"Protect the data against accidental changes (e.g. read only states) $end$ Make sure that there won't be accidental changes.

E.g. set read-only property for the files in the sharepoint when those are approved. And have clear location for the branched versions.

The same applies to confluence pages. Maybe own space could be considered, where all have read-only data, but only the designated project members can edit the data. And after approval, change the page to read only state. (in case there is a need to update the page after the approval, it can still be done by removing the read only state temporarily) $acceptance criteria:$",0.5,Asmo Saarela,Asmo Saarela,P3: Somewhat important,8,0.5,0,1,1,1,0.0,0,0,,0.0,1151,1.0,0,0.0,2021-04-26 07:18:29,Protect the data against accidental changes (e.g. read only states),"Make sure that there won't be accidental changes.

E.g. set read-only property for the files in the sharepoint when those are approved. And have clear location for the branched versions.

The same applies to confluence pages. Maybe own space could be considered, where all have read-only data, but only the designated project members can edit the data. And after approval, change the page to read only state. (in case there is a need to update the page after the approval, it can still be done by removing the read only state temporarily)",,0.0,0.0,0.0,0.0,0.0,"Protect the data against accidental changes (e.g. read only states) $end$ Make sure that there won't be accidental changes.

E.g. set read-only property for the files in the sharepoint when those are approved. And have clear location for the branched versions.

The same applies to confluence pages. Maybe own space could be considered, where all have read-only data, but only the designated project members can edit the data. And after approval, change the page to read only state. (in case there is a need to update the page after the approval, it can still be done by removing the read only state temporarily) $acceptance criteria:$",0,0,0,0,0,0,0,1344.17,92,18,0.195652,16,0.173913,12,0.130435,11,0.119565,11,0.119565
